sku,name,shortDescription,longDescription,tags,categories,attributes,attributeValues,filters,ragularPrice,quantity,manageStock,shippingWeight,thumbnails,image,status,stockStatus
SKU223,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_silk|| Plain|| Beige|| Silk Chiffon_358|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,280,10.55,no,0.35,358_35.0.jpg|| 358_35.1.jpg,358_35.0.jpg,live,in
SKU224,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_silk|| Plain|| Lime|| Silk Chiffon_358|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,280,10.55,no,0.35,358_17.0.jpg|| 358_17.1.jpg,358_17.0.jpg,live,in
SKU225,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_silk|| Plain|| Lilac|| Silk Chiffon_331|| 56|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,325,46.8,no,1.65,331_12.0.jpg|| 331_12.1.jpg,331_12.0.jpg,live,in
SKU226,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_silk|| Plain|| Fuchsia|| Silk Chiffon_331|| 56|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,325,46.8,no,1.65,331_21.0.jpg|| 331_21.1.jpg,331_21.0.jpg,live,in
SKU227,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_silk|| Plain|| Fuchsia|| Silk Chiffon_331|| 56|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,325,46.8,no,1.65,331_21.1.0.jpg|| 331_21.1.1.jpg,331_21.1.0.jpg,live,in
SKU228,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_silk|| Plain|| Purple|| Silk Chiffon Metallic_372|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,380,20.8,no,0.8,372_20.0.jpg|| 372_20.1.jpg,372_20.0.jpg,live,in
SKU229,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_silk|| Plain|| Blue|| Silk Chiffon Metallic_372|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,380,20.8,no,0.8,372_24.0.jpg|| 372_24.1.jpg,372_24.0.jpg,live,in
SKU230,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_silk|| Plain|| Turquoise Blue|| Silk Chiffon Metallic_372|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,380,20.8,no,0.8,372_18.0.jpg|| 372_18.1.jpg,372_18.0.jpg,live,in
SKU231,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_silk|| Plain|| Blue|| Silk Chiffon Metallic_372|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,380,20.8,no,0.8,372_19.0.jpg|| 372_19.1.jpg,372_19.0.jpg,live,in
SKU232,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_silk|| Plain|| 13|| Silk Chiffon Metallic_372|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,380,20.8,no,0.8,372_13.0.jpg|| 372_13.1.jpg,372_13.0.jpg,live,in
SKU233,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_silk|| Plain|| Purple|| Silk Chiffon Metallic_372|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,380,20.8,no,0.8,372_10.0.jpg|| 372_10.1.jpg,372_10.0.jpg,live,in
SKU234,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_silk|| Plain|| Purple|| Silk Chiffon Metallic_372|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,380,20.8,no,0.8,372_5.0.jpg|| 372_5.1.jpg,372_5.0.jpg,live,in
SKU235,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_silk|| Plain|| Fuchsia|| Silk Chiffon Metallic_372|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,380,20.8,no,0.8,372_11.0.jpg|| 372_11.1.jpg,372_11.0.jpg,live,in
SKU236,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_silk|| Plain|| Pink|| Silk Chiffon Metallic_372|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,380,20.8,no,0.8,372_29.0.jpg|| 372_29.1.jpg,372_29.0.jpg,live,in
SKU237,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_silk|| Plain|| Turquoise Blue|| Silk Chiffon Metallic_374|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,380,14.9,no,0.75,374_18.0.jpg|| 374_18.1.jpg,374_18.0.jpg,live,in
SKU238,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_silk|| Plain|| Blue|| Silk Chiffon Metallic_374|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,380,14.9,no,0.75,374_17.0.jpg|| 374_17.1.jpg,374_17.0.jpg,live,in
SKU239,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_silk|| Plain|| Red|| Silk Chiffon Metallic_374|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,380,14.9,no,0.75,374_14.0.jpg|| 374_14.1.jpg,374_14.0.jpg,live,in
SKU240,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_silk|| Plain|| Peach|| Silk Chiffon Metallic_374|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,380,14.9,no,0.75,week17day40152.jpg|| week17day40153.jpg ,week17day40152.jpg,live,in
SKU241,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_silk|| Plain|| Burgundy|| Silk Chiffon_309|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,380,26.5,no,1.05,309_22.0.jpg|| 309_22.1.jpg,309_22.0.jpg,live,in
SKU242,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_silk|| Plain|| Fuchsia|| Silk Chiffon_309|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,380,26.5,no,1.05,309_4.0.jpg|| 309_4.1.jpg,309_4.0.jpg,live,in
SKU243,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_silk|| Plain|| Purple|| Silk Chiffon_309|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,380,26.5,no,1.05,309_10.0.jpg|| 309_10.1.jpg,309_10.0.jpg,live,in
SKU244,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_silk|| Plain|| Purple|| Silk Chiffon_309|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,380,26.5,no,1.05,309_18.0.jpg|| 309_18.1.jpg,309_18.0.jpg,live,in
SKU245,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_silk|| Plain|| Brown|| Silk Chiffon_309|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,380,26.5,no,1.05,309_29.0.jpg|| 309_29.1.jpg,309_29.0.jpg,live,in
SKU246,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_silk|| Plain|| Olive|| Silk Chiffon_309|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,380,26.5,no,1.05,309_14.0.jpg|| 309_14.1.jpg,309_14.0.jpg,live,in
SKU247,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_silk|| Plain|| 7|| Silk Chiffon_309|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,380,26.5,no,1.05,309_7.0.jpg|| 309_7.1.jpg,309_7.0.jpg,live,in
SKU248,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_silk|| Plain|| Orange|| Silk Chiffon_309|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,380,26.5,no,1.05,309_Brick-Orange.0.jpg|| 309_Brick-Orange.1.jpg,309_Brick-Orange.0.jpg,live,in
SKU249,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_silk|| Plain|| Brown|| Silk Chiffon_362|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,299,4,no,0.3,362_Brown.0.jpg|| 362_Brown.1.jpg,362_Brown.0.jpg,live,in
SKU250,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_silk|| Plain|| Ochre/Mustard|| Silk Chiffon_362|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,299,4,no,0.3,362_46-GoldandPink.0.jpg|| 362_46-GoldandPink.1.jpg,362_46-GoldandPink.0.jpg,live,in
SKU251,Georgette Silk,"Georgette is a lightweight and translucent fabric, perfect for scarves and as overlays.","Georgette is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Georgette, Bestsellers, Wedding , Trending",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Georgette_Silk|| Plain|| Pink|| Ferre Silk Georgette_310|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,1400,14.5,no,0.95,310_DeepPink.0.jpg|| 310_DeepPink.1.jpg,310_DeepPink.0.jpg,live,in
SKU252,Georgette Silk,"Georgette is a lightweight and translucent fabric, perfect for scarves and as overlays.","Georgette is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Georgette, Bestsellers, Wedding , Trending",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Georgette_Silk|| Plain|| Red|| Ferre Silk Georgette_310|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,1400,14.5,no,0.95,310_Marron.0.jpg|| 310_Marron.1.jpg,310_Marron.0.jpg,live,in
SKU253,Georgette Silk,"Georgette is a lightweight and translucent fabric, perfect for scarves and as overlays.","Georgette is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Georgette, Bestsellers, Wedding , Trending",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Georgette_Silk|| Plain|| Peach|| Ferre Silk Georgette_310|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,1400,14.5,no,0.95,310_L.salmon.0.jpg|| 310_L.salmon.1.jpg,310_L.salmon.0.jpg,live,in
SKU254,Georgette Silk,"Georgette is a lightweight and translucent fabric, perfect for scarves and as overlays.","Georgette is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Georgette, Bestsellers, Wedding , Trending",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Georgette_Silk|| Plain|| Blue|| Ferre Silk Georgette_310|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,1400,14.5,no,0.95,310_L.Lemon.0.jpg|| 310_L.Lemon.1.jpg,310_L.Lemon.0.jpg,live,in
SKU255,Georgette Silk,"Georgette is a lightweight and translucent fabric, perfect for scarves and as overlays.","Georgette is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Georgette, Bestsellers, Wedding , Trending",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Georgette_Silk|| Plain|| Lime|| Ferre Silk Georgette_310|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,1400,14.5,no,0.95,310_Lemonyellow.0.jpg|| 310_Lemonyellow.1.jpg,310_Lemonyellow.0.jpg,live,in
SKU256,Georgette Silk,"Georgette is a lightweight and translucent fabric, perfect for scarves and as overlays.","Georgette is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Georgette, Bestsellers, Wedding , Trending",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Georgette_Silk|| Plain|| Ivory|| Ferre Silk Georgette_310|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,1400,14.5,no,0.95,310_Sandybrown.0.jpg|| 310_Sandybrown.1.jpg,310_Sandybrown.0.jpg,live,in
SKU257,Georgette Silk,"Georgette is a lightweight and translucent fabric, perfect for scarves and as overlays.","Georgette is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Georgette, Bestsellers, Wedding , Trending",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Georgette_Silk|| Plain|| Brown|| Ferre Silk Georgette_310|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,1400,14.5,no,0.95,310_Peru.0.jpg|| 310_Peru.1.jpg,310_Peru.0.jpg,live,in
SKU258,Georgette Silk,"Georgette is a lightweight and translucent fabric, perfect for scarves and as overlays.","Georgette is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Georgette, Bestsellers, Wedding , Trending",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Georgette_Silk|| Plain|| Black|| Ferre Silk Georgette_310|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,1400,14.5,no,0.95,310_black.0.jpg|| 310_black.1.jpg,310_black.0.jpg,live,in
